receipt_date,cumulative_total
2024-05-30,1130574.43
2024-05-30,1130589.43
2024-05-30,1130839.43
2024-05-30,1130864.43
2024-05-30,1131014.43
2024-05-30,1131264.43
2024-05-30,1131289.43
2024-05-30,1131314.43
2024-05-30,1131514.43
2024-05-30,1132014.43
2024-05-30,1132024.43
2024-05-30,1132014.43
2024-05-30,1133014.43
2024-05-30,1133039.43
2024-05-30,1134039.43
2024-05-30,1134089.43
2024-05-30,1134099.43
2024-05-30,1134199.43
2024-05-30,1134299.43
2024-05-30,1134399.43
2024-05-30,1134499.43
2024-05-31,1134549.43
2024-05-31,1134599.43
2024-05-31,1134609.43
2024-05-31,1134634.43
2024-05-31,1134684.43
2024-05-31,1134734.43
2024-05-31,1135734.43
2024-05-31,1135784.43
2024-05-31,1135884.43
2024-05-31,1136384.43
2024-05-31,1137384.43
2024-05-31,1137634.43
2024-05-31,1137886.43
2024-05-31,1138138.43
2024-05-31,1138638.43
2024-05-31,1138688.43
2024-05-31,1138938.43
2024-05-31,1138963.43
2024-05-31,1139063.43
2024-05-31,1139163.43
2024-05-31,1139188.43
2024-05-31,1139488.43
2024-05-31,1139588.43
2024-05-31,1140126.43
2024-05-31,1140151.43
2024-05-31,1140176.43
2024-05-31,1140326.43
2024-05-31,1140376.43
2024-05-31,1142776.43
2024-05-31,1145176.43
2024-05-31,1145201.43
2024-05-31,1145301.43
2024-06-01,1145401.43
2024-06-01,1145901.43
2024-06-01,1145916.43
2024-06-01,1145926.43
2024-06-01,1147238.43
2024-06-01,1147338.43
2024-06-01,1147348.43
2024-06-01,1147358.43
2024-06-02,1147408.43
2024-06-02,1147458.43
2024-06-02,1147708.43
2024-06-02,1147958.43
2024-06-02,1148458.43
2024-06-02,1148680.43
2024-06-02,1148902.43
2024-06-02,1151302.43
2024-06-03,1151552.43
2024-06-03,1151802.43
2024-06-03,1151812.43
2024-06-03,1152312.43
2024-06-03,1153312.43
2024-06-03,1153812.43
2024-06-03,1154062.43
2024-06-03,1154562.43
2024-06-03,1155562.43
2024-06-03,1156562.43
2024-06-04,1156662.43
2024-06-04,1156712.43
2024-06-04,1157212.43
2024-06-04,1157237.43
2024-06-04,1157737.43
2024-06-04,1158237.43
2024-06-04,1158737.43
2024-06-04,1159237.43
2024-06-04,1159487.43
2024-06-04,1159987.43
2024-06-05,1160237.43
2024-06-05,1160357.43
2024-06-05,1160367.43
2024-06-05,1162767.43
2024-06-05,1165167.43
2024-06-05,1165667.43
2024-06-05,1165677.43
2024-06-05,1165687.43
2024-06-05,1165701.43
2024-06-06,1165801.43
2024-06-06,1166051.43
2024-06-06,1166251.43
2024-06-06,1166256.43
2024-06-06,1166506.43
2024-06-06,1166606.43
2024-06-06,1167106.43
2024-06-06,1167356.43
2024-06-06,1167606.43
2024-06-06,1168081.43
2024-06-06,1168181.43
2024-06-07,1169181.43
2024-06-07,1169381.43
2024-06-07,1169401.43
2024-06-07,1169426.43
2024-06-07,1169676.43
2024-06-07,1169776.43
2024-06-07,1169801.43
2024-06-07,1170797.43
2024-06-08,1170807.43
2024-06-08,1170857.43
2024-06-08,1170882.43
2024-06-08,1170892.43
2024-06-08,1171042.43
2024-06-08,1171057.43
2024-06-08,1171107.43
2024-06-08,1171207.43
2024-06-08,1171707.43
2024-06-08,1171732.43
2024-06-08,1171782.43
2024-06-08,1171807.43
2024-06-08,1171817.43
2024-06-08,1171827.43
2024-06-09,1172077.43
2024-06-09,1172127.43
2024-06-09,1173127.43
2024-06-09,1173137.43
2024-06-09,1173147.43
2024-06-09,1174147.43
2024-06-09,1174157.43
2024-06-09,1174177.43
2024-06-10,1174377.43
2024-06-10,1174427.43
2024-06-10,1174452.43
2024-06-10,1174702.43
2024-06-10,1174952.43
2024-06-10,1174962.43
2024-06-10,1175012.43
2024-06-10,1175112.43
2024-06-10,1175362.43
2024-06-11,1177362.43
2024-06-11,1177387.43
2024-06-11,1177637.43
2024-06-11,1177887.43
2024-06-11,1178387.43
2024-06-11,1178637.43
2024-06-11,1179637.43
2024-06-11,1179737.43
2024-06-11,1179762.43
2024-06-11,1180012.43
2024-06-11,1180112.43
2024-06-11,1180012.43
2024-06-11,1180262.43
2024-06-11,1180312.43
2024-06-11,1180412.43
2024-06-12,1180662.43
2024-06-12,1180687.43
2024-06-12,1180787.43
2024-06-12,1180837.43
2024-06-12,1181837.43
2024-06-12,1181862.43
2024-06-12,1181912.43
2024-06-12,1181937.43
2024-06-12,1181952.43
2024-06-12,1181977.43
2024-06-12,1182002.43
2024-06-12,1182202.43
2024-06-12,1182205.43
2024-06-12,1182705.43
2024-06-12,1182708.43
2024-06-12,1182733.43
2024-06-12,1182783.43
2024-06-12,1183033.43
2024-06-12,1183133.43
2024-06-12,1183158.43
2024-06-12,1183183.43
2024-06-12,1183383.43
2024-06-12,1183633.43
2024-06-12,1183883.43
2024-06-12,1184631.43
2024-06-12,1184641.43
2024-06-12,1184651.43
2024-06-12,1184654.43
2024-06-13,1185154.43
2024-06-13,1185157.43
2024-06-13,1185207.43
2024-06-13,1185232.43
2024-06-13,1185482.43
2024-06-13,1185582.43
2024-06-13,1185592.43
2024-06-13,1185692.43
2024-06-14,1186692.43
2024-06-14,1186717.43
2024-06-14,1187217.43
2024-06-14,1187467.43
2024-06-14,1187517.43
2024-06-14,1187542.43
2024-06-14,1187552.43
2024-06-14,1187802.43
2024-06-14,1187827.43
2024-06-14,1188077.43
2024-06-14,1188087.43
2024-06-14,1188137.43
2024-06-14,1188187.43
2024-06-14,1188287.43
2024-06-14,1188999.43
2024-06-14,1189009.43
2024-06-14,1189259.43
2024-06-15,1189284.43
2024-06-15,1189334.43
2024-06-15,1189584.43
2024-06-15,1189684.43
2024-06-16,1189709.43
2024-06-16,1189719.43
2024-06-16,1189729.43
2024-06-16,1189829.43
2024-06-16,1189879.43
2024-06-16,1189889.43
2024-06-17,1190139.43
2024-06-17,1190149.43
2024-06-17,1190199.43
2024-06-17,1190449.43
2024-06-17,1190499.43
2024-06-17,1190674.43
2024-06-17,1190684.43
2024-06-17,1191684.43
2024-06-17,1191934.43
2024-06-17,1192184.43
2024-06-17,1192284.43
2024-06-18,1192309.43
2024-06-18,1192319.43
2024-06-18,1192369.43
2024-06-18,1192389.43
2024-06-18,1192639.43
2024-06-18,1193139.43
2024-06-18,1193149.43
2024-06-18,1193649.43
2024-06-18,1193899.43
2024-06-18,1193909.43
2024-06-18,1194159.43
2024-06-18,1194179.43
2024-06-18,1194329.43
2024-06-18,1195416.43
2024-06-18,1195436.43
2024-06-18,1195686.43
2024-06-18,1196186.43
2024-06-19,1196236.43
2024-06-19,1196486.43
2024-06-19,1196736.43
2024-06-19,1196786.43
2024-06-19,1196796.43
2024-06-19,1197296.43
2024-06-19,1197396.43
2024-06-19,1197421.43
2024-06-19,1197431.43
2024-06-19,1198431.43
2024-06-19,1198441.43
2024-06-20,1198541.43
2024-06-20,1198611.43
2024-06-20,1198861.43
2024-06-20,1201261.43
2024-06-20,1203661.43
2024-06-21,1203911.43
2024-06-21,1203961.43
2024-06-21,1203965.43
2024-06-21,1204015.43
2024-06-21,1204515.43
2024-06-21,1204525.43
2024-06-21,1205525.43
2024-06-21,1205675.43
2024-06-21,1205775.43
2024-06-21,1207093.43
2024-06-21,1209493.43
2024-06-21,1211893.43
2024-06-21,1212143.43
2024-06-21,1213543.43
2024-06-21,1215943.43
2024-06-22,1215953.43
2024-06-22,1215978.43
2024-06-22,1216128.43
2024-06-22,1216153.43
2024-06-22,1217153.43
2024-06-23,1217178.43
2024-06-23,1217188.43
2024-06-23,1217288.43
2024-06-23,1217313.43
2024-06-23,1217338.43
2024-06-23,1217348.43
2024-06-24,1217498.43
2024-06-24,1217503.43
2024-06-24,1218003.43
2024-06-24,1218103.43
2024-06-24,1219103.43
2024-06-24,1219253.43
2024-06-24,1219503.43
2024-06-24,1220503.43
2024-06-24,1220703.43
2024-06-24,1220953.43
2024-06-24,1221453.43
2024-06-24,1221953.43
2024-06-24,1224353.43
2024-06-24,1224603.43
2024-06-25,1225603.43
2024-06-25,1226253.43
2024-06-25,1226603.43
2024-06-25,1226703.43
2024-06-25,1227603.43
2024-06-25,1227703.43
2024-06-25,1227953.43
2024-06-25,1228203.43
2024-06-25,1228453.43
2024-06-25,1228703.43
2024-06-26,1229203.43
2024-06-26,1229453.43
2024-06-26,1229503.43
2024-06-26,1229603.43
2024-06-26,1229803.43
2024-06-26,1229813.43
2024-06-26,1230063.43
2024-06-26,1230563.43
2024-06-26,1231063.43
2024-06-26,1231313.43
2024-06-26,1231563.43
2024-06-26,1231588.43
2024-06-26,1232694.43
2024-06-27,1232719.43
2024-06-27,1232769.43
2024-06-27,1233019.43
2024-06-27,1233519.43
2024-06-27,1233569.43
2024-06-27,1234969.43
2024-06-27,1234974.43
2024-06-27,1236174.43
2024-06-27,1236184.43
2024-06-27,1236684.43
2024-06-27,1236934.43
2024-06-27,1237434.43
2024-06-27,1237534.43
2024-06-27,1237559.43
2024-06-27,1237659.43
2024-06-27,1238659.43
2024-06-27,1239659.43
2024-06-27,1239759.43
2024-06-27,1239762.43
2024-06-27,1240262.43
2024-06-27,1240762.43
2024-06-27,1240962.43
2024-06-27,1241962.43
2024-06-27,1241987.43
2024-06-27,1242037.43
2024-06-27,1242237.43
2024-06-27,1242262.43
2024-06-27,1242287.43
2024-06-27,1243287.43
2024-06-27,1243537.43
2024-06-27,1243637.43
2024-06-27,1243687.43
2024-06-27,1243747.43
2024-06-27,1244222.43
2024-06-27,1244472.43
2024-06-27,1244722.43
2024-06-27,1244747.43
2024-06-27,1245247.43
2024-06-27,1246247.43
2024-06-27,1246272.43
2024-06-28,1246372.43
2024-06-28,1246622.43
2024-06-28,1246642.43
2024-06-28,1248642.43
2024-06-28,1248662.43
2024-06-28,1249162.43
2024-06-28,1249212.43
2024-06-28,1249712.43
2024-06-28,1249962.43
2024-06-28,1250012.43
2024-06-28,1250162.43
2024-06-28,1250662.43
2024-06-28,1253062.43
2024-06-28,1254476.43
2024-06-28,1254576.43
2024-06-28,1255496.43
2024-06-28,1255746.43
2024-06-28,1255756.43
2024-06-29,1255781.43
2024-06-29,1255786.43
2024-06-29,1255811.43
2024-06-29,1255836.43
2024-06-29,1255846.43
2024-06-29,1255871.43
2024-06-29,1255896.43
2024-06-29,1255996.43
2024-06-29,1258396.43
2024-06-29,1258406.43
2024-06-29,1258456.43
2024-06-30,1258466.43
2024-06-30,1258716.43
2024-06-30,1258726.43
2024-06-30,1258826.43
2024-06-30,1259076.43
2024-06-30,1259326.43
2024-06-30,1259576.43
2024-06-30,1259586.43
2024-06-30,1259606.43
2024-06-30,1259656.43
2024-06-30,1259666.43
2024-06-30,1259716.43
2024-06-30,1259741.43
2024-06-30,1259991.43
2024-06-30,1260491.43
2024-06-30,1260991.43
2024-06-30,1261091.43
2024-06-30,1261191.43
2024-06-30,1262091.43
2024-06-30,1262591.43
2024-06-30,1262601.43
2024-06-30,1262651.43
2024-06-30,1262751.43
2024-06-30,1262851.43
2024-06-30,1263851.43
2024-06-30,1264001.43
2024-06-30,1264101.43
2024-06-30,1264126.43
2024-06-30,1264176.43
2024-06-30,1264676.43
2024-06-30,1264686.43
2024-06-30,1264886.43
2024-06-30,1264936.43
2024-06-30,1265686.43
2024-06-30,1265711.43
2024-06-30,1265811.43
2024-06-30,1266811.43
2024-06-30,1266911.43
2024-06-30,1267011.43
2024-06-30,1267061.43
2024-07-01,1267086.43
2024-07-01,1267111.43
2024-07-01,1267611.43
2024-07-01,1268111.43
2024-07-01,1268211.43
2024-07-01,1268311.43
2024-07-01,1268326.43
2024-07-01,1268426.43
2024-07-01,1268926.43
2024-07-01,1269176.43
2024-07-01,1269926.43
2024-07-01,1270176.43
2024-07-01,1270186.43
2024-07-01,1270286.43
2024-07-01,1270536.43
2024-07-01,1270546.43
2024-07-01,1270556.43
2024-07-02,1270806.43
2024-07-02,1271306.43
2024-07-02,1271406.43
2024-07-02,1271456.43
2024-07-02,1271706.43
2024-07-02,1272206.43
2024-07-02,1272706.43
2024-07-02,1272806.43
2024-07-03,1272809.43
2024-07-03,1272909.43
2024-07-03,1272934.43
2024-07-03,1273034.43
2024-07-03,1273534.43
2024-07-03,1273634.43
2024-07-03,1273799.43
2024-07-04,1273824.43
2024-07-04,1273849.43
2024-07-04,1273874.43
2024-07-04,1274074.43
2024-07-04,1274084.43
2024-07-05,1274584.43
2024-07-05,1274594.43
2024-07-05,1274694.43
2024-07-05,1274704.43
2024-07-05,1275204.43
2024-07-05,1275894.43
2024-07-05,1276144.43
2024-07-05,1278544.43
2024-07-05,1280944.43
2024-07-05,1280958.43
2024-07-06,1280963.43
2024-07-06,1280988.43
2024-07-06,1281088.43
2024-07-06,1281188.43
2024-07-07,1281208.43
2024-07-07,1281233.43
2024-07-07,1281258.43
2024-07-08,1281308.43
2024-07-08,1281318.43
2024-07-08,1281418.43
2024-07-08,1281428.43
2024-07-08,1281478.43
2024-07-08,1281578.43
2024-07-08,1281678.43
2024-07-08,1281688.43
2024-07-08,1281703.43
2024-07-08,1282703.43
2024-07-08,1282713.43
2024-07-09,1282763.43
2024-07-09,1282773.43
2024-07-09,1282873.43
2024-07-09,1282973.43
2024-07-09,1282983.43
2024-07-09,1283003.43
2024-07-09,1283028.43
2024-07-09,1283278.43
2024-07-09,1283288.43
2024-07-09,1284353.43
2024-07-09,1284458.43
2024-07-10,1284508.43
2024-07-10,1285008.43
2024-07-10,1285358.43
2024-07-10,1285458.43
2024-07-10,1285483.43
2024-07-10,1285493.43
2024-07-10,1285593.43
2024-07-10,1285843.43
2024-07-10,1285943.43
2024-07-10,1286143.43
2024-07-10,1286243.43
2024-07-10,1286743.43
2024-07-11,1286768.43
2024-07-11,1286793.43
2024-07-11,1287043.43
2024-07-11,1287143.43
2024-07-11,1287393.43
2024-07-11,1287443.43
2024-07-11,1287943.43
2024-07-11,1288443.43
2024-07-11,1288468.43
2024-07-11,1290368.43
2024-07-11,1290868.43
2024-07-11,1290893.43
2024-07-11,1290943.43
2024-07-11,1291943.43
2024-07-11,1292848.43
2024-07-11,1293248.43
2024-07-11,1293498.43
2024-07-12,1294698.43
2024-07-12,1294723.43
2024-07-12,1295223.43
2024-07-12,1295238.43
2024-07-12,1296438.43
2024-07-12,1298838.43
2024-07-12,1301238.43
2024-07-12,1301288.43
2024-07-12,1302688.43
2024-07-12,1302698.43
2024-07-12,1303198.43
2024-07-12,1303448.43
2024-07-12,1304448.43
2024-07-12,1304458.43
2024-07-12,1306858.43
2024-07-12,1309258.43
2024-07-12,1310458.43
2024-07-12,1310463.43
2024-07-13,1310713.43
2024-07-13,1310963.43
2024-07-13,1311013.43
2024-07-13,1311513.43
2024-07-13,1311613.43
2024-07-13,1312113.43
2024-07-13,1312313.43
2024-07-13,1312413.43
2024-07-13,1312433.43
2024-07-13,1312683.43
2024-07-13,1313328.43
2024-07-14,1314328.43
2024-07-14,1314828.43
2024-07-14,1314928.43
2024-07-14,1315178.43
2024-07-14,1315183.43
2024-07-14,1315283.43
2024-07-14,1315533.43
2024-07-14,1315633.43
2024-07-14,1315883.43
2024-07-14,1315983.43
2024-07-14,1316033.43
2024-07-14,1316133.43
2024-07-14,1316158.43
2024-07-14,1316408.43
2024-07-14,1316658.43
2024-07-14,1316858.43
2024-07-14,1317108.43
2024-07-14,1317118.43
2024-07-15,1317168.43
2024-07-15,1317218.43
2024-07-15,1317268.43
2024-07-15,1317318.43
2024-07-15,1317343.43
2024-07-15,1318343.43
2024-07-15,1318593.43
2024-07-15,1319593.43
2024-07-15,1319843.43
2024-07-15,1319853.43
2024-07-15,1320003.43
2024-07-15,1320153.43
2024-07-15,1320203.43
2024-07-15,1320213.43
2024-07-15,1320731.43
2024-07-15,1320756.43
2024-07-15,1321006.43
2024-07-15,1321256.43
2024-07-15,1323656.43
2024-07-16,1323666.43
2024-07-16,1323766.43
2024-07-16,1324016.43
2024-07-16,1324026.43
2024-07-16,1324051.43
2024-07-16,1324201.43
2024-07-16,1324251.43
2024-07-16,1324261.43
2024-07-16,1324361.43
2024-07-16,1324371.43
2024-07-16,1324471.43
2024-07-16,1324721.43
2024-07-16,1324971.43
2024-07-16,1325471.43
2024-07-16,1325521.43
2024-07-16,1326021.43
2024-07-16,1326046.43
2024-07-16,1326096.43
2024-07-16,1326106.43
2024-07-16,1326116.43
2024-07-16,1326216.43
2024-07-16,1327216.43
2024-07-16,1328989.43
2024-07-16,1329239.43
2024-07-16,1329339.43
2024-07-16,1329839.43
2024-07-17,1329889.43
2024-07-17,1329989.43
2024-07-17,1330989.43
2024-07-17,1331089.43
2024-07-17,1331339.43
2024-07-17,1331939.43
2024-07-17,1332339.43
2024-07-17,1332589.43
2024-07-17,1332639.43
2024-07-17,1332839.43
2024-07-17,1332939.43
2024-07-17,1333189.43
2024-07-18,1333227.56
2024-07-18,1333727.56
2024-07-18,1333802.83
2024-07-18,1336202.83
2024-07-18,1336247.35
2024-07-18,1336497.35
2024-07-18,1336797.35
2024-07-18,1336927.35
2024-07-18,1337177.35
2024-07-18,1337302.35
2024-07-18,1337427.35
2024-07-18,1337472.49
2024-07-18,1337522.49
2024-07-18,1337822.49
2024-07-18,1337842.49
2024-07-18,1338792.49
2024-07-18,1338842.49
2024-07-18,1339092.49
2024-07-18,1339192.49
2024-07-18,1339247.0
2024-07-18,1339331.52
2024-07-18,1339369.73
2024-07-18,1339406.63
2024-07-18,1339440.02
2024-07-18,1339460.02
2024-07-18,1339660.02
2024-07-18,1339910.02
2024-07-18,1339960.02
2024-07-18,1340005.15
2024-07-18,1340405.15
2024-07-18,1340505.15
2024-07-18,1341505.15
2024-07-18,1341555.15
2024-07-18,1341885.86
2024-07-18,1342385.86
2024-07-18,1342405.86
2024-07-18,1342444.07
2024-07-18,1342768.09
2024-07-18,1342868.09
2024-07-19,1342893.09
2024-07-19,1343282.74
2024-07-19,1345682.74
2024-07-19,1345732.74
2024-07-19,1346232.74
2024-07-19,1346282.74
2024-07-19,1346307.74
2024-07-19,1346557.74
2024-07-19,1346607.74
2024-07-19,1346857.74
2024-07-19,1347107.74
2024-07-19,1347157.74
2024-07-19,1347657.74
2024-07-19,1347757.74
2024-07-19,1348007.74
2024-07-19,1348032.74
2024-07-19,1348682.74
2024-07-19,1348692.74
2024-07-19,1348702.74
2024-07-19,1348726.74
2024-07-19,1348851.1
2024-07-19,1351428.1
2024-07-19,1351433.1
2024-07-19,1352833.1
2024-07-19,1352843.1
2024-07-20,1352893.1
2024-07-20,1352963.1
2024-07-20,1353063.1
2024-07-20,1353313.1
2024-07-20,1353413.1
2024-07-20,1353438.1
2024-07-20,1353538.1
2024-07-20,1353563.1
2024-07-21,1353663.1
2024-07-21,1354163.1
2024-07-21,1354413.1
2024-07-21,1354663.1
2024-07-21,1354713.1
2024-07-21,1354723.1
2024-07-21,1354748.1
2024-07-21,1354949.1
2024-07-21,1355449.1
2024-07-21,1355699.1
2024-07-21,1355949.1
2024-07-21,1356199.1
2024-07-21,1356699.1
2024-07-22,1356949.1
2024-07-22,1357449.1
2024-07-22,1357474.1
2024-07-22,1357524.1
2024-07-22,1358024.1
2024-07-22,1358274.1
2024-07-22,1358774.1
2024-07-22,1358799.1
2024-07-22,1358899.1
2024-07-22,1359044.31
2024-07-22,1359394.31
2024-07-22,1359494.31
2024-07-22,1359504.31
2024-07-22,1359529.31
2024-07-22,1359629.31
2024-07-22,1359879.31
2024-07-23,1359929.31
2024-07-23,1360179.31
2024-07-23,1360204.31
2024-07-23,1360454.31
2024-07-23,1360464.31
2024-07-23,1362864.31
2024-07-23,1362884.31
2024-07-23,1362934.31
2024-07-23,1363034.31
2024-07-23,1363234.31
2024-07-23,1363434.31
2024-07-23,1363684.31
2024-07-23,1364684.31
2024-07-23,1364934.31
2024-07-23,1364959.31
2024-07-23,1364969.31
2024-07-23,1365069.31
2024-07-24,1365319.31
2024-07-24,1365419.31
2024-07-24,1365919.31
2024-07-24,1366419.31
2024-07-24,1366429.31
2024-07-24,1366434.31
2024-07-24,1366684.31
2024-07-24,1367684.31
2024-07-24,1368184.31
2024-07-24,1370584.31
2024-07-24,1370834.31
2024-07-24,1370934.31
2024-07-24,1370944.31
2024-07-24,1370994.31
2024-07-24,1371494.31
2024-07-24,1372888.31
2024-07-24,1373388.31
2024-07-25,1373638.31
2024-07-25,1372538.31
2024-07-25,1373638.31
2024-07-25,1376038.31
2024-07-25,1377038.31
2024-07-25,1378038.31
2024-07-25,1378188.31
2024-07-25,1378438.31
2024-07-25,1378448.31
2024-07-25,1380848.31
2024-07-25,1380998.31
2024-07-25,1381023.31
2024-07-25,1381273.31
2024-07-25,1381523.31
2024-07-25,1381773.31
2024-07-25,1382773.31
2024-07-25,1382873.31
2024-07-25,1382923.31
2024-07-25,1382928.31
2024-07-25,1383128.31
2024-07-25,1384128.31
2024-07-25,1384378.31
2024-07-25,1384578.31
2024-07-25,1384678.31
2024-07-25,1387078.31
2024-07-25,1389478.31
2024-07-25,1389678.31
2024-07-25,1390178.31
2024-07-25,1392578.31
2024-07-25,1393578.31
2024-07-25,1393688.31
2024-07-25,1393788.31
2024-07-25,1395188.31
2024-07-25,1395438.31
2024-07-25,1395463.31
2024-07-25,1395613.31
2024-07-25,1396613.31
2024-07-25,1399013.31
2024-07-25,1401413.31
2024-07-26,1401438.31
2024-07-26,1401538.31
2024-07-26,1401548.31
2024-07-26,1401648.31
2024-07-26,1401848.31
2024-07-26,1402348.31
2024-07-26,1402748.31
2024-07-26,1403248.31
2024-07-26,1403498.31
2024-07-26,1403598.31
2024-07-26,1404598.31
2024-07-26,1404623.31
2024-07-26,1404873.31
2024-07-26,1405273.31
2024-07-26,1406273.31
2024-07-26,1406873.31
2024-07-26,1407873.31
2024-07-26,1408921.31
2024-07-26,1409421.31
2024-07-26,1409521.31
2024-07-26,1410021.31
2024-07-27,1410026.31
2024-07-27,1410031.31
2024-07-27,1410041.31
2024-07-27,1410051.31
2024-07-27,1410101.31
2024-07-27,1411101.31
2024-07-27,1411106.31
2024-07-27,1411156.31
2024-07-27,1411181.31
2024-07-27,1411681.31
2024-07-27,1411706.31
2024-07-27,1411716.31
2024-07-27,1411776.31
2024-07-27,1411976.31
2024-07-27,1411981.31
2024-07-28,1412031.31
2024-07-28,1412081.31
2024-07-28,1412084.31
2024-07-28,1412104.31
2024-07-28,1412114.31
2024-07-28,1412214.31
2024-07-28,1412224.31
2024-07-28,1412324.31
2024-07-28,1412574.31
2024-07-28,1412674.31
2024-07-28,1412679.31
2024-07-28,1412729.31
2024-07-28,1413629.31
2024-07-28,1413879.31
2024-07-28,1414379.31
2024-07-28,1414399.31
2024-07-28,1414449.31
2024-07-28,1414499.31
2024-07-28,1414749.31
2024-07-28,1415149.31
2024-07-28,1415399.31
2024-07-28,1415899.31
2024-07-28,1416149.31
2024-07-28,1416154.31
2024-07-28,1416179.31
2024-07-28,1416429.31
2024-07-28,1416529.31
2024-07-28,1416532.31
2024-07-28,1416557.31
2024-07-28,1416567.31
2024-07-28,1417317.31
2024-07-28,1417417.31
2024-07-28,1417667.31
2024-07-28,1417677.31
2024-07-28,1417777.31
2024-07-29,1418177.31
2024-07-29,1418277.31
2024-07-29,1418327.31
2024-07-29,1418477.31
2024-07-29,1418577.31
2024-07-29,1418827.31
2024-07-29,1418927.31
2024-07-29,1419427.31
2024-07-29,1419477.31
2024-07-29,1419482.31
2024-07-29,1419492.31
2024-07-29,1419742.31
2024-07-29,1419992.31
2024-07-29,1420002.31
2024-07-29,1420502.31
2024-07-29,1420527.31
2024-07-29,1420777.31
2024-07-29,1420927.31
2024-07-29,1422227.31
2024-07-29,1422327.31
2024-07-29,1422352.31
2024-07-29,1422602.31
2024-07-29,1424002.31
2024-07-29,1424502.31
2024-07-29,1424602.31
2024-07-29,1425802.31
2024-07-29,1426302.31
2024-07-29,1426774.31
2024-07-29,1427024.31
2024-07-30,1427174.31
2024-07-30,1427184.31
2024-07-30,1427209.31
2024-07-30,1427259.31
2024-07-30,1427269.31
2024-07-30,1428269.31
2024-07-30,1428369.31
2024-07-30,1428469.31
2024-07-30,1428494.31
2024-07-30,1428594.31
2024-07-30,1428604.31
2024-07-30,1428629.31
2024-07-30,1428679.31
2024-07-30,1428699.31
2024-07-30,1428709.31
2024-07-30,1428719.31
2024-07-30,1428819.31
2024-07-30,1428839.31
2024-07-30,1428939.31
2024-07-30,1431239.31
2024-07-30,1431739.31
2024-07-30,1431749.31
2024-07-30,1431799.31
2024-07-30,1432299.31
2024-07-30,1432499.31
2024-07-30,1432599.31
2024-07-30,1432649.31
2024-07-30,1432659.31
2024-07-30,1432909.31
2024-07-30,1433909.31
2024-07-30,1436309.31
2024-07-30,1437509.31
2024-07-30,1437519.31
2024-07-30,1437619.31
2024-07-30,1440019.31
2024-07-30,1441219.31
2024-07-30,1441319.31
2024-07-30,1441329.31
2024-07-30,1441529.31
2024-07-30,1442529.31
2024-07-30,1442629.31
2024-07-30,1442679.31
2024-07-30,1444679.31
2024-07-30,1444779.31
2024-07-30,1444789.31
2024-07-30,1444839.31
2024-07-30,1444889.31
2024-07-30,1445139.31
2024-07-30,1445239.31
2024-07-30,1445339.31
2024-07-30,1445349.31
2024-07-30,1445359.31
2024-07-30,1446159.31
2024-07-30,1446259.31
2024-07-30,1447198.31
2024-07-30,1447208.31
2024-07-30,1448208.31
2024-07-30,1448258.31
2024-07-30,1448508.31
2024-07-30,1448528.31
2024-07-30,1448778.31
2024-07-30,1448978.31
2024-07-30,1449078.31
2024-07-30,1449098.31
2024-07-30,1449598.31
2024-07-30,1449648.31
2024-07-30,1450098.31
2024-07-31,1450123.31
2024-07-31,1450623.31
2024-07-31,1450773.31
2024-07-31,1450823.31
2024-07-31,1450848.31
2024-07-31,1451098.31
2024-07-31,1451123.31
2024-07-31,1451373.31
2024-07-31,1451473.31
2024-07-31,1451483.31
2024-07-31,1451533.31
2024-07-31,1451583.31
2024-07-31,1451593.31
2024-07-31,1451693.31
2024-07-31,1451703.31
2024-07-31,1451803.31
2024-07-31,1452053.31
2024-07-31,1452103.31
2024-07-31,1452128.31
2024-07-31,1452178.31
2024-07-31,1452203.31
2024-07-31,1452228.31
2024-07-31,1452478.31
2024-07-31,1452728.31
2024-07-31,1453228.31
2024-07-31,1453238.31
2024-07-31,1453538.31
2024-07-31,1454038.31
2024-07-31,1454288.31
2024-07-31,1454388.31
2024-07-31,1454888.31
2024-07-31,1454913.31
2024-07-31,1455413.31
2024-07-31,1455913.31
2024-07-31,1455963.31
2024-07-31,1455988.31
2024-07-31,1456088.31
2024-07-31,1456188.31
2024-07-31,1456198.31
2024-07-31,1456698.31
2024-07-31,1456743.39
2024-07-31,1456843.39
2024-07-31,1456943.39
2024-07-31,1457043.39
2024-07-31,1458043.39
2024-07-31,1458143.39
2024-07-31,1458243.39
2024-07-31,1458267.39
2024-07-31,1458317.39
2024-07-31,1458417.39
2024-07-31,1460817.39
2024-07-31,1463217.39
2024-07-31,1465617.39
2024-07-31,1465867.39
2024-07-31,1466267.39
2024-07-31,1466367.39
2024-07-31,1467383.39
2024-07-31,1467483.39
2024-07-31,1467733.39
2024-07-31,1467783.39
2024-07-31,1468033.39
2024-07-31,1468133.39
2024-08-01,1468183.39
2024-08-01,1468683.39
2024-08-01,1469883.39
2024-08-01,1469903.39
2024-08-01,1469928.39
2024-08-01,1470178.39
2024-08-01,1471178.39
2024-08-01,1471228.39
2024-08-01,1471253.39
2024-08-01,1471503.39
2024-08-01,1471753.39
2024-08-01,1471763.39
2024-08-01,1472263.39
2024-08-01,1472763.39
2024-08-01,1473763.39
2024-08-01,1474263.39
2024-08-01,1474278.39
2024-08-01,1475278.39
2024-08-01,1475528.39
2024-08-01,1475628.39
2024-08-01,1475878.39
